236818,0
75339,0
33792,1
46927,0
201681,0
33347,1
471548,0
34102,1
34882,1
82127,0
96557,1
19551,1
97845,0
63211,1
45085,0
41298,1
77122,0
85650,0
128256,0
6867,1
145155,1
32456,1
234960,0
6200,1
20489,1
76224,1
166117,1
193924,1
41242,1
9433,1
17149,0
17372,1
17398,1
96155,1
40909,1
30533,0
65552,0
48170,1
216821,0
20700,0
162308,0
68434,1
160909,0
77725,1
65398,0
39409,1
71018,1
55715,1
414539,0
410314,0
31218,1
26919,1
197689,1
213583,1
68278,1
34206,0
52961,0
31749,1
367581,0
186399,0
51353,0
89961,0
44814,1
50368,1
58004,1
244095,1
74994,1
22903,1
44437,1
57611,1
39446,1
97457,0
64885,1
84202,1
23814,1
13758,1
40913,0
77689,1
24744,1
42760,1
33358,1
18916,0
63690,1
265744,0
89890,0
210807,1
37323,1
70315,0
70469,1
258604,0
56322,1
41840,1
36163,1
29156,1
55879,1
35221,1
11643,0
41832,0
76930,0
138214,0
24268,1
86773,1
78859,1
5132,1
31370,1
43614,0
103744,0
122669,0
80865,1
167830,1
61974,0
84460,1
24480,1
168,0
64252,1
127314,1
20960,1
35826,1
42373,1
86323,1
124544,0
242070,1
21272,1
67360,1
131999,0
66680,1
20919,0
53775,0
25993,1
32034,1
9882,0
86408,1
69301,0
258417,1
39881,1
85597,1
171008,1
81751,0
13954,1
79151,0
39789,0
36976,0
13858,1
118890,0
147865,1
47498,0
45657,0
31303,1
49546,0
33821,0
47353,1
39725,0
2040,1
84564,1
49720,1
39420,0
16444,1
58131,0
89748,0
25031,1
16968,1
83870,1
69371,1
5090,1
61071,1
34446,0
391488,0
6041,1
23253,1
24085,1
143981,0
72049,1
78095,1
2779,1
65409,0
37521,1
51275,0
20591,0
32395,1
14095,1
31701,1
7758,0
258515,0
8414,0
11541,1
78478,1
85853,1
30752,1
296420,0
21859,0
77150,1
31106,1
129609,0
78664,1
153997,1
210131,0
218236,0
96680,0
11206,1
61844,0
88365,0
80591,0
117107,0
193497,1
136093,0
40235,1
56960,1
34624,1
43032,0
38959,1
68147,1
3487,0
76678,0
23906,1
42421,1
20661,1
81436,1
64405,1
126387,0
88621,1
29153,0
188012,1
19157,1
66992,1
15545,1
85821,1
102467,0
255554,0
97535,0
61733,1
55317,0
75518,1
1552,1
48563,1
33639,1
67021,1
85357,1
106230,1
21243,1
60186,1
47451,0
69137,1
29056,0
21170,1
33306,1
106538,0
84403,1
99912,0
3865,0
131721,0
20540,1
53987,0
86946,1
6793,1
88302,0
84987,0
60375,1
54012,0
35620,1
127087,0
29325,0
25605,1
36543,0
20231,1
89783,1
4146,1
224939,1
71929,0
85546,1
229296,1
277,1
74140,1
376698,0
64367,1
39157,0
95055,0
42224,1
24221,1
5696,1
24755,0
72654,0
82148,1
29324,1
29998,0
35897,1
40080,0
433664,0
19825,0
64995,0
26286,1
168386,0
93550,0
258380,0
50876,1
123969,0
56829,1
49564,1
54245,1
32048,1
26035,0
280123,1
6049,1
24208,1
69508,1
32173,0
198136,1
87,1
219255,1
53405,0
99127,0
42836,1
62195,1
182856,0
189211,1
42204,0
50582,1
45739,0
98462,0
63830,1
28796,1
1462,0
16043,1
66421,0
445562,0
17584,1
72409,1
12378,1
64177,0
48169,0
238573,1
22255,1
131197,0
62304,1
344023,0
28198,1
65001,1
26233,0
202621,1
73596,1
180061,1
10849,1
432328,0
6931,1
25470,1
21811,0
34602,0
55598,1
62190,1
100857,1
46320,1
26442,1
703,0
73924,1
37452,1
3235,1
106912,1
91041,1
239903,1
34551,1
75225,1
454047,0
221118,1
6688,1
4959,0
17552,1
58793,0
180388,1
27918,1
23492,1
44959,0
39563,1
126012,0
17891,1
8759,0
41470,1
77328,1
41023,1
23624,0
136318,1
124250,0
47731,1
3978,0
24398,0
19932,1
29058,1
48355,1
448942,0
71355,1
77769,1
135987,0
70540,0
59563,0
104220,0
113324,1
65627,1
54661,1
84855,1
59681,1
57696,1
134720,0
99303,1
70023,0
46094,1
67667,0
39406,1
45919,0
83820,0
39366,1
279785,1
69589,1
246952,1
4588,1
29090,1
38568,1
25411,1
42162,1
40921,1
31079,0
69836,0
27013,1
31729,0
4224,1
26081,1
7524,1
48037,1
19971,1
3016,1
37976,1
3344,0
9986,0
25794,1
65116,1
82056,1
17820,1
4469,1
411790,0
166511,1
67857,0
266800,0
34313,1
96535,1
86684,0
22327,1
56267,1
93400,0
36153,1
89781,0
43500,1
37184,1
49713,1
29574,0
52931,1
234135,1
99129,1
9282,0
85231,1
89068,1
46011,0
12541,0
61713,1
58673,0
96759,0
43519,1
155157,0
140701,0
85790,0
19952,1
37601,0
70086,0
90124,0
64460,0
69114,0
58329,0
5339,0
67761,0
19108,1
65840,0
23085,0
7841,1
28345,1
75176,1
39875,1
27581,1
271646,1
322190,0
104010,0
103853,0
32752,1
54733,1
31256,0
110876,0
35869,1
13032,0
149836,1
36085,1
87872,0
2225,1
200884,1
38123,1
33225,0
36733,1
20439,1
80241,1
226409,1
43698,1
68780,0
115763,0
85444,1
37108,1
208754,1
227490,1
166096,1
134929,1
34713,1
56898,1
59913,0
59662,1
52952,0
83443,1
84924,1
56042,1
448779,0
42409,0
336571,0
42481,1
69032,1
21367,1
51959,1
9337,1
98024,1
55176,1
76133,1
191388,1
40023,1
71508,1
115090,0
23056,1
86467,1
56605,0
9278,1
84514,1
114538,0
122876,0
66159,1
1846,0
273551,1
246492,0
30412,1
59268,1
70143,0
14646,1
45333,1
51266,1
77524,1
219659,0
28661,0
44747,0
91935,0
123620,0
10663,0
25443,0
50042,0
19228,1
68747,1
31855,0
25436,1
239841,1
222429,1
65450,0
12320,1
77463,1
97129,1
329556,0
15256,1
167155,0
53176,1
79467,1
46774,0
37824,0
12988,1
35862,1
19442,1
194293,1
45088,0
50662,0
102005,0
41483,1
33241,1
78268,1
172732,0
466418,0
53163,0
39621,1
1484,1
53973,1
106474,1
32015,1
69447,0
62249,1
252442,0
48890,1
25910,1
169341,1
29535,1
155774,0
80725,0
93182,1
55523,1
21268,1
322928,0
98666,0
416836,0
18982,1
256524,0
52422,0
368638,0
83410,1
20085,1
22877,1
83448,1
53597,0
17312,1
25119,1
39529,1
26746,1
16293,0
39660,1
10462,0
140173,1
60908,1
93532,1
30857,0
22118,1
316205,0
81640,1
26486,1
69817,0
19674,1
40692,0
31521,1
122714,0
42699,1
25077,0
8710,1
48858,1
70198,0
66574,1
77176,1
22737,1
134022,1
39718,0
54731,1
42696,0
28818,0
65041,1
159168,0
76922,1
13578,1
88881,1
26246,1
68010,1
270460,0
49414,1
23570,1
19816,1
82360,1
196674,1
93386,1
49445,1
43988,1
31630,1
3372,1
162435,1
22873,1
309183,0
46879,1
336355,0
220133,1
76564,1
94283,0
78659,1
40359,0
62379,0
59986,0
83962,1
6851,1
200556,1
379315,0
110804,0
33725,1
151283,1
31174,1
133221,0
220212,1
22495,1
60699,1
7994,0
60982,0
120188,1
2255,1
31088,1
47188,0
45300,1
48376,0
88625,0
101009,1
35182,1
386697,0
90693,1
33367,0
55406,1
11958,1
23861,1
5217,1
110058,0
27293,1
12261,1
28954,1
1858,0
432954,0
64614,0
3700,1
73911,1
44750,1
21252,1
21398,1
156640,1
32154,1
42558,0
39792,1
55380,0
16730,0
218252,1
38448,1
28867,1
10734,1
58643,1
99982,0
35722,1
77884,1
80383,1
98627,1
56255,1
51734,1
51111,1
20124,1
73372,1
43826,1
9658,0
384502,0
10622,1
355623,0
84239,0
90289,1
79989,1
16308,0
92078,1
45316,1
46265,1
130117,0
77949,1
52745,0
20310,1
9016,1
34702,1
76371,0
11302,0
235861,1
46210,1
35748,1
65138,0
18075,1
41685,0
138895,0
110823,0
230606,0
43365,1
84520,1
13163,1
71833,1
62257,0
97594,0
135196,0
30154,0
32605,1
76736,0
17726,0
32063,1
239515,1
454363,0
227246,1
1750,0
21594,1
2738,1
21063,1
142586,0
70603,0
9941,1
26730,1
66778,1
77999,1
2192,0
99053,0
27837,1
68069,0
36415,0
46450,0
54015,1
36297,1
59432,1
31555,1
54375,0
24498,0
76050,1
14901,0
221473,1
32122,0
27780,1
61117,0
54451,1
35684,1
27108,1
23731,1
33972,1
38441,0
12120,0
15375,1
77431,1
27313,0
87216,0
46739,0
18499,1
138200,0
209670,1
202289,1
193457,1
436272,0
57304,1
121907,0
22410,1
45709,1
93890,1
48189,1
37612,1
44163,1
7767,1
254673,1
37147,1
29408,1
66930,1
81085,1
230260,0
72949,1
23058,1
2521,0
401625,0
44548,1
62689,0
23558,1
62131,1
133819,0
70266,1
212518,1
53834,0
55778,1
9801,1
31704,0
27651,1
116414,0
81268,0
2846,1
96608,0
32864,1
35377,1
12299,1
5963,1
158477,1
104423,0
42949,1
205266,1
40115,1
8741,1
40828,1
61778,0
24812,1
82853,0
17499,1
78007,1
48205,0
27145,0
20360,1
83522,1
21437,1
210169,1
14446,0
217247,1
15685,0
48023,1
221603,1
85730,1
60006,0
27436,1
70428,1
50437,0
433317,0
27743,1
61296,1
12715,1
46805,1
8020,1
30336,1
51268,1
70629,0
3828,1
5502,1
17073,1
130380,1
222652,1
25506,1
23630,1
22197,0
22039,0
213567,1
117399,0
66051,1
49039,1
182689,0
21177,0
23945,0
114667,1
90699,0
57272,1
15222,0
208083,0
170080,1
35514,1
93755,1
84614,1
53884,0
62186,1
316117,0
54684,1
48597,0
77480,1
207605,1
3999,1
49456,1
153505,1
50312,1
114508,0
1901,1
20346,0
174892,1
25630,1
174173,1
45835,1
20827,1
23144,0
151901,1
132136,0
23172,1
40460,1
3212,1
38447,1
55958,1
27286,1
14958,1
48229,1
3618,0
46566,1
45470,0
139515,1
45345,0
47083,1
41580,1
26237,1
29457,0
398,1
24440,1
26140,1
101990,1
63845,1
3098,1
395668,0
4301,0
74997,1
77644,1
32744,1
18480,1
168367,0
21627,1
258642,0
53824,0
423558,0
29743,1
29721,1
23696,1
32495,1
35382,0
53336,1
75000,1
30302,1
64299,1
80823,0
30577,0
21012,1
82206,1
35946,1
61708,0
80594,0
63988,1
41001,1
251576,0
45210,1
43179,1
24641,1
43495,1
342686,0
900,1
53493,0
84653,1
59904,1
37836,0
33377,1
63137,0
37806,0
16800,0
269923,0
216326,0
24997,0
66779,0
27966,1
81495,1
368276,0
45597,1
38361,1
2374,1
70224,1
46067,1
72691,1
20897,1
52662,1
112185,0
440954,0
61598,1
57341,1
37653,0
21770,1
16232,1
60675,1
32286,1
71941,1
30457,1
32210,1
373806,0
955,0
464193,0
75289,1
242648,0
176888,0
57480,0
77259,1
45976,0
64724,0
21447,1
267524,1
32878,0
229395,1
51874,1
27850,1
32054,0
34591,1
495,0
86694,0
132493,0
46914,0
125021,0
20234,1
189044,0
22085,1
86809,1
89308,0
21651,0
464562,0
467136,0
31341,0
48584,0
45862,1
39674,1
42740,1
25676,1
25143,1
21112,1
17881,1
64709,1
90328,1
48886,0
41365,0
1657,0
17833,1
251411,1
15997,0
182993,1
80625,0
86576,1
20535,1
67162,1
103249,0
42898,0
67953,0
38465,1
22549,1
7947,1
73352,1
23178,1
120493,0
64862,0
44162,0
54542,1
42660,1
51954,0
22345,1
40971,0
108783,0
42323,0
5487,1
150191,1
225934,1
22103,1
7916,0
91237,0
78858,1
429506,0
84858,0
19484,0
94726,1
85265,0
107076,1
45788,0
44970,1
32889,1
143532,0
55866,1
99142,1
20335,1
60633,1
47113,1
467323,0
87822,1
81653,1
62838,0
44682,1
52934,0
255599,0
213609,1
80834,0
64840,1
259880,0
19865,1
37098,1
29687,1
56275,1
57972,0
47285,1
6088,0
81530,1
224568,1
83847,1
17413,1
24575,1
38960,1
65035,0
52059,1
24139,1
67372,1
219053,1
32655,1
242052,1
188613,1
85278,1
44830,1
32162,0
50322,0
51323,1
8713,1
22648,1
38666,1
33464,1
55991,0
44505,0
56361,1
142966,1
30778,1
20163,1
58840,0
71485,1
360502,0
7200,1
22991,1
17581,1
36241,0
121415,0
61293,1
96601,1
221519,0
45410,1
58319,1
54164,1
53117,1
141020,0
100742,1
46376,1
77685,0
118312,1
56594,1
28947,0
27029,1
441879,0
183873,0
25973,1
63630,0
69702,1
10475,1
17116,1
185046,1
282087,1
70882,1
18192,1
96135,1
93945,0
24705,0
15,1
246206,0
47674,1
63348,0
460820,0
73676,0
98633,1
37885,1
16810,0
42146,1
30866,1
13463,1
13929,1
15859,1
20338,1
23688,0
72443,0
21236,1
15384,0
80294,1
89978,0
21705,0
102902,0
1579,1
9525,1
197765,0
65996,1
91912,1
463692,0
81500,0
76283,1
36974,1
87768,1
69511,0
216660,1
99650,0
23328,0
63590,1
3584,1
82236,1
29626,1
179841,1
10095,1
420149,0
60333,1
23788,1
26604,1
19318,1
42848,0
81047,0
67844,1
25488,0
224015,0
109464,1
20211,1
50357,0
23039,1
54940,0
82493,0
7633,1
11687,1
24694,1
22461,0
69004,0
133295,1
8654,0
124834,0
41509,0
73312,0
41281,1
173445,1
960,1
47655,1
158209,1
99712,1
9178,1
75604,0
101571,0
28250,0
34635,1
20456,1
453417,0
33615,1
51319,0
44296,0
29237,0
43315,1
196198,1
32421,0
37463,1
382955,0
857,1
7534,1
39995,1
84162,0
29213,1
427940,0
220650,1
455597,0
34320,1
24709,1
89657,0
79887,0
105746,1
318790,0
36626,0
40127,1
378155,0
41480,0
95390,1
13239,0
18905,1
31954,0
52304,1
52325,0
33369,0
129924,1
64268,0
70401,0
40511,1
80647,1
413208,0
36339,0
162438,0
95724,1
29603,1
47976,1
25689,0
10680,0
130209,0
32854,1
121473,0
19562,0
104255,0
42664,0
204144,0
116676,0
24483,1
82106,1
219049,0
155827,0
56497,0
55775,1
46337,1
39844,1
30627,0
62495,1
71367,0
44888,1
72955,0
10073,0
53337,1
2189,1
24672,1
176834,1
62338,1
65239,1
73864,1
107903,1
85643,1
101706,1
12099,0
5453,1
967,0
29564,1
78813,1
35058,1
59979,1
33793,0
83149,0
24975,0
32060,1
78167,0
23173,1
98942,0
78254,0
28058,1
583,1
53826,1
24580,0
71316,0
52602,0
83487,0
13575,1
47930,1
135322,1
47689,0
105621,0
29003,1
63063,0
135303,1
388677,0
11083,1
40598,0
30893,0
227725,0
224589,1
58688,0
60792,1
41020,1
224827,0
48008,1
33703,0
66221,0
19703,1
75978,0
23626,0
17622,1
29043,1
25112,1
63682,1
86450,1
359269,0
7040,1
84734,1
232,0
97331,0
73768,0
10002,0
284010,1
233944,1
19949,1
431653,0
86902,0
99465,0
39474,0
18920,1
78602,1
133677,1
57425,1
100377,0
48202,1
51605,1
43714,0
102296,0
93748,1
57112,1
67485,1
140320,0
17826,1
132753,0
10492,1
31713,1
40051,1
5959,1
23071,1
100135,1
11314,1
78875,1
80182,1
74150,1
31668,1
19192,1
44042,1
40112,1
68205,1
116607,0
227664,0
32822,0
62419,0
7859,1
108530,0
42502,0
64630,1
39403,1
57184,1
107521,0
31084,0
451680,0
9450,1
64600,1
167099,1
473856,0
80538,0
66367,1
18577,1
334876,0
59207,0
3363,1
375428,1
52022,0
93791,1
101624,0
77615,0
447341,0
223536,0
91511,1
205820,0
375197,0
110214,0
41231,0
29424,1
36290,1
52343,1
1215,1
71142,0
45940,0
17517,1
11574,1
38090,0
51082,1
51512,1
21429,1
84594,1
20337,1
34907,1
113587,1
15007,1
230951,0
33077,1
90138,1
45578,1
20614,1
40668,0
37987,1
41207,1
439143,0
162216,0
22928,1
60351,0
3967,0
11651,1
48354,1
29157,0
272366,0
82404,0
121138,0
267533,0
7117,0
463677,0
43974,0
23698,1
10196,1
335418,0
20282,1
64218,1
22212,1
49058,1
126188,0
32690,0
77856,0
458731,0
70405,1
69024,1
12793,0
10350,1
88072,1
164452,1
39532,1
97577,0
89251,1
123364,0
21422,1
69754,1
36892,1
57147,0
285554,1
46043,1
19465,1
56522,0
65434,1
69992,0
3458,0
206719,0
29264,1
23617,1
122926,0
90347,1
49811,1
144948,1
366076,0
22647,1
60827,0
51457,1
37643,1
60177,1
37578,1
173608,1
222000,1
51986,0
45147,1
30651,1
47038,1
82031,1
224061,0
26959,0
48013,1
82527,1
20531,0
32631,0
100623,0
28430,0
182349,0
41353,1
5326,1
30550,1
58709,1
28010,0
205426,0
73976,1
69595,1
64456,1
79695,1
54787,1
194341,0
197004,1
76551,1
23651,1
30645,1
65425,0
49667,0
29803,1
51060,1
39720,0
166270,1
43350,1
44514,1
123341,1
68965,0
85331,1
94864,0
8577,1
15845,1
93128,1
4723,1
96118,1
40116,0
1221,1
79589,1
94792,0
45561,1
2264,1
12367,1
75199,1
28301,1
76212,1
354457,0
82335,1
55539,1
31912,0
54778,1
76867,1
108139,1
50741,1
63104,0
10001,0
52973,1
204443,0
144536,0
23997,1
230462,0
33439,1
214909,1
20699,1
31996,1
96673,0
52091,1
2955,1
8671,1
78429,1
51583,1
2240,1
76686,1
42341,1
32649,1
83440,0
77390,1
50138,1
91368,1
69958,0
419336,0
66678,1
31822,1
16014,0
73007,1
26949,1
119677,1
4632,1
145626,0
59439,1
86574,0
14837,0
27760,1
23644,1
459894,0
84216,1
72694,1
314753,0
122761,0
238254,0
86586,1
73064,1
57181,0
11981,1
39986,1
35333,1
68226,1
226006,1
91328,1
50595,0
35916,1
53407,0
33157,1
189,0
46558,1
36835,1
56466,0
42537,1
122531,0
21128,1
49165,0
14047,1
8376,1
46721,1
1717,1
46292,0
168405,0
36563,1
40654,1
78828,1
14002,1
37411,1
70710,1
178213,0
464976,0
31735,1
30945,1
19508,1
80204,1
27969,1
24123,1
26839,0
81008,0
10361,0
46827,1
37734,1
33107,0
24686,1
53905,1
101821,0
70715,1
138364,1
216980,1
28817,1
33373,1
45332,1
48196,0
265199,1
65713,1
174092,0
41843,1
10207,1
125461,0
11771,0
363,1
288816,1
32933,1
39300,0
21440,1
91710,1
70338,1
25275,1
20302,1
71135,0
390632,0
59352,1
4398,1
59958,1
41627,1
73382,0
23705,1
69965,1
26948,1
43800,1
79488,1
190564,0
78240,0
37185,1
31849,1
99259,1
31198,1
15583,0
71736,1
23543,1
34869,0
325119,0
66241,1
119151,0
30060,1
32459,0
33395,0
86739,1
26599,1
6588,0
85070,1
206986,1
219921,1
63892,1
29375,1
46688,1
185163,0
35123,1
36990,1
24866,0
60607,1
44676,0
81785,0
109310,0
119795,0
425161,0
67868,1
79125,0
466261,0
86582,1
77422,1
71972,1
50869,1
42708,0
184997,0
77239,0
73052,0
20049,0
79127,0
59641,0
66744,1
71037,0
39154,1
52858,1
21329,1
72762,1
46517,1
27879,1
103888,0
124515,0
140201,0
74006,1
42765,1
82483,1
181174,1
67173,0
75846,1
3864,1
19677,1
150386,1
13657,1
20734,1
95087,0
19448,1
51680,0
433847,0
30683,1
222383,1
29397,1
57200,1
207275,1
145278,0
48239,0
67330,1
22078,1
398806,0
37173,1
36675,0
81649,0
30042,1
54381,1
59920,0
7506,1
183746,1
46767,1
93896,1
50102,1
48228,1
36589,0
49015,1
54993,1
116256,0
69737,1
206598,1
210231,1
11132,1
106354,0
46119,0
72840,1
7864,0
99919,1
165702,1
218012,0
65171,1
32081,0
309926,0
58672,1
261031,0
22592,1
21255,0
82725,1
14945,1
41993,1
53005,0
44622,0
16262,0
192390,1
235,1
455,0
15946,1
147207,1
54691,1
28289,1
99870,0
373251,0
54981,1
256815,1
147595,1
50413,0
25053,1
71529,0
84262,0
3089,1
73110,1
35926,1
13650,0
33852,0
145818,0
10026,1
119247,0
55969,1
24116,1
46331,0
211201,1
56461,0
413582,0
72462,1
52126,1
218045,0
13980,1
35035,1
57061,1
78210,0
25578,0
25011,1
59018,1
21320,1
93844,0
60136,1
54605,0
66943,0
103745,0
416514,0
38589,0
218862,1
19129,0
167331,1
26230,1
47283,1
15493,1
2559,1
21648,1
83750,1
162222,0
17928,0
84915,0
75793,1
68234,0
46354,1
26663,1
24833,1
129379,0
229313,1
460314,0
82346,1
84824,1
22515,1
31244,1
406707,0
272786,0
170667,1
248902,0
41408,1
4534,1
19254,0
79073,1
141958,1
36657,1
30863,1
82435,0
45601,1
201173,0
35217,1
91053,0
20374,1
83539,0
22074,0
20511,1
82191,1
15743,1
23636,0
43570,0
25313,1
5894,1
34325,1
6647,1
196855,0
39498,0
31067,0
23746,1
270329,1
26397,1
175606,0
68878,0
18614,0
172363,1
10924,0
4541,1
207019,1
74176,1
17998,1
110118,1
228406,0
470522,0
12260,1
71936,1
49111,0
8174,0
237263,1
24499,1
32021,1
11337,1
60797,1
7575,1
84749,1
37931,1
196004,1
7445,1
163808,1
19436,1
96159,1
16943,1
51429,1
120530,1
85365,1
49219,1
9800,1
68541,0
47929,1
34026,1
162965,1
52127,0
20118,1
35108,1
136802,1
121705,1
2886,0
70517,1
216729,1
86175,1
191497,1
20703,0
59814,0
48002,0
45995,1
31534,1
132966,0
21337,1
108333,0
76311,1
44889,1
1029,1
31248,1
37144,1
59970,0
6154,0
65970,1
39308,1
74676,1
60913,0
8390,1
39525,1
175027,1
42144,1
43459,1
70865,0
179096,1
21768,1
5823,1
178438,0
24132,0
210362,1
50100,0
5978,0
24790,0
19915,0
116580,0
47426,1
97559,1
251460,0
13058,1
67321,1
13672,1
173941,1
126579,1
1688,0
7952,1
65244,1
44509,1
93412,1
56492,0
60721,0
44025,1
23513,1
108801,0
30568,1
71890,0
30292,1
21872,0
25868,1
36824,1
87177,1
14871,1
28550,1
43545,1
18470,1
68488,0
19955,0
86556,0
57397,0
256675,1
94860,1
473988,0
34593,1
23869,1
45546,0
58200,1
32014,0
78284,1
60775,0
49156,1
84359,0
186377,0
227351,1
100347,0
37043,0
196894,1
22933,1
204032,1
94988,0
15361,1
100066,0
153933,0
19959,0
19040,1
38564,0
169474,0
138587,0
178686,1
9860,0
25116,0
57782,1
18064,0
41063,0
76011,1
224904,0
103539,1
50278,0
23914,1
44205,1
28344,0
5411,1
65689,1
173357,1
29449,1
154649,1
79160,0
1143,1
73366,0
79752,1
50857,1
32125,1
60360,0
27514,0
26615,1
62000,0
247229,0
18565,1
247381,0
86634,1
26651,1
22839,1
117490,0
1589,1
41738,1
80947,0
19809,1
232885,1
43562,1
338308,0
